age,number_dependent_family_members,monthly_income,number_of_credit_lines,real_estate_loans,ratio_debt_payment_to_income,credit_line_utilization,total_late_payments,target
30,0,7.313886831633462,0,0,0.0,0.9999999,0,0
51,1,8.740496729931813,4,1,0.2257238839999999,0.0483692809999999,0,0
37,0,8.96469555531546,6,1,0.243160317,0.996089604,0,0
51,0,7.901377353792616,15,2,0.953350611,0.478490901,0,0
32,0,9.170663554823284,7,1,0.19103111,0.0685377859999999,0,0
64,0,9.04793908261736,9,0,0.147512057,0.051899969,0,0
52,2,8.67008593751938,11,2,0.332131823,0.155915133,0,0
51,3,9.335562336729565,21,3,0.661725781,0.372992255,2,0
66,1,8.455104999102815,9,0,0.597786763,0.935288374,3,0
44,0,9.216223035134337,11,3,0.457798986,0.61961706,0,0
51,0,8.594339400592892,7,1,0.290182005,0.0,0,0
51,0,8.38958706681109,7,1,0.284253579,0.343921793,0,0
70,0,8.594339400592892,6,0,0.294672852,0.649870026,0,0
55,2,10.106469212026385,8,2,0.294672852,0.004995005,0,0
53,1,8.556413904569519,10,4,0.7094230770000001,0.176499646,5,1
37,0,8.517393171418904,6,1,0.5622875420000001,0.0,0,0
54,2,8.594339400592892,23,1,0.13379331,0.211972896,0,0
78,2,8.412054873292933,0,0,0.294672852,0.176499646,0,0
38,2,8.594339400592892,3,1,1.5,0.9999999,0,0
77,0,8.740496729931813,5,0,0.0036794109999999,0.003638696,0,0
51,1,7.972810784121404,2,0,0.122371596,0.00129987,0,0
28,2,8.999742789830492,7,2,0.204295766,0.431952889,0,1
61,3,8.665785595466064,22,2,0.7553870020000001,0.283472444,0,0
35,0,8.77971129020447,10,4,1.316720505,0.176499646,0,1
75,0,8.671458150427666,19,2,0.586904354,0.043763899,0,0
51,0,7.313886831633462,5,0,0.294672852,0.016598893,0,0
26,0,8.517393171418904,4,0,0.075784843,0.0378907479999999,0,0
46,0,9.0280988119824,10,2,0.3798896089999999,0.081241975,0,0
57,3,8.537191877922927,0,2,0.4965693,0.226103028,3,0
63,0,8.997642078523512,13,1,0.294672852,0.056713803,1,0
51,0,7.824445930877619,5,1,0.351459416,0.010865942,0,0
34,0,8.430327258394575,13,2,0.421465969,0.210157598,0,0
52,0,8.707152175339404,13,0,0.325173669,0.306378491,0,0
40,2,8.594339400592892,9,2,0.294672852,0.485836049,0,0
49,3,8.766705997750515,12,3,1.102695964,0.0,0,0
48,0,7.0909098220799835,6,0,0.274771024,0.863378874,0,0
63,1,7.824845691026856,2,0,0.0147881689999999,0.1996452189999999,1,0
72,0,8.101980731853192,6,0,0.006361709,0.017979853,0,0
64,0,9.546884034617925,4,1,0.141918434,0.007319707,0,0
59,0,9.15915233520675,2,0,0.000210504,0.00494417,0,0
68,1,9.105090961257085,9,2,1.049216754,0.651718253,0,0
51,1,10.106469212026385,3,0,0.031749206,0.250782674,0,0
51,0,8.984192311641674,7,1,0.4508525579999999,0.079670499,0,0
72,1,7.601901959875166,8,1,0.151348651,0.006317191,0,0
40,0,8.517393171418904,5,1,0.396920616,0.373755612,0,0
39,1,8.477412321404392,6,0,0.13069719,0.239865644,0,0
51,0,8.294299608857235,5,0,0.138715321,0.678676471,2,0
52,1,9.61587214452889,3,0,0.000333311,0.006034275,0,0
51,4,8.343077871169383,12,2,0.538205189,0.652014204,0,0
63,1,8.881975184248867,13,2,0.6871267879999999,0.985750712,3,0
65,0,9.210440366976517,14,2,0.327067293,0.290349525,0,0
38,0,8.867990898182093,10,1,0.6370933670000001,0.0,0,0
43,1,7.901377353792616,4,0,0.294672852,1.006662225,0,1
78,0,9.02401079378469,0,1,0.102771084,0.0156934039999999,0,0
41,0,9.012011377036412,18,3,0.2170467019999999,0.098903258,0,0
51,2,8.955577146281511,10,3,0.373242162,0.299301672,0,0
39,0,8.112827478751374,7,1,0.514534013,0.045585854,0,0
58,2,8.987321812850125,10,2,0.283339583,0.276178449,1,0
51,0,10.106469212026385,8,3,0.230910513,0.276192624,0,0
31,0,8.594339400592892,7,0,0.484660462,0.120067514,0,0
52,1,7.438971592395862,13,1,0.982363316,0.620552765,1,0
34,0,8.111928063310739,9,1,0.4664067189999999,0.176499646,0,0
36,2,8.764209507142004,13,0,0.244961725,0.176499646,0,0
77,0,8.575650760987806,9,1,0.282399547,0.042823169,0,0
57,0,9.0280988119824,13,2,0.519078474,0.318595012,0,0
57,1,9.798182590890704,18,2,0.5463585360000001,0.803388716,3,1
56,2,9.141418926509761,22,1,0.446539533,0.107407448,0,1
44,0,9.054972284742485,6,2,0.334423549,0.04313389,0,0
40,1,7.323830566202317,9,1,0.406332454,0.401146514,0,0
33,2,8.976767625171433,7,2,0.602879879,0.0,0,0
54,2,9.123365357961776,13,1,0.1903567139999999,0.026839511,0,0
62,0,7.934155233536322,0,0,0.0,0.9999999,0,0
43,1,8.594339400592892,14,2,0.195689738,0.202409687,0,0
42,2,8.657129031713755,7,2,0.375065206,0.176499646,0,0
70,0,9.586102000710904,5,1,0.0954604769999999,0.176499646,0,0
37,1,8.653470809708786,3,0,0.294672852,0.9999999,1,0
53,0,10.106469212026385,7,0,0.039794294,0.176499646,3,0
32,0,7.914252278742441,4,0,0.004751462,0.008723443,0,0
40,0,8.987321812850125,9,1,0.245719285,8.26e-05,0,0
39,0,8.594339400592892,0,0,0.332695985,0.15115407,0,1
34,0,8.483429561263428,2,0,0.011998345,0.144043015,0,0
81,0,9.169830828637973,7,0,0.095803395,0.018098652,0,0
37,2,8.716207971151853,0,1,0.280281921,0.0470852609999999,0,0
67,0,9.076923258535832,10,4,1.002971089,0.140219106,0,0
64,0,9.568084743872936,6,2,0.179777638,0.040170969,0,0
28,0,8.343077871169383,0,1,0.7576767440000001,0.666666667,0,0
41,0,7.901377353792616,10,4,1.5,0.149382969,0,0
36,1,8.714403360703942,0,1,0.41954023,0.483093756,0,0
75,0,8.80492526261806,3,0,0.294672852,0.002499836,0,0
49,2,8.594339400592892,8,1,0.420847991,0.994035611,0,0
36,3,8.7509996908987,13,1,0.190755105,0.0,0,0
52,0,8.31898612539206,22,2,0.294672852,0.079820557,0,0
62,0,8.680162019694377,6,1,0.176210705,0.045267049,0,0
38,2,8.594339400592892,17,1,0.294672852,0.276602896,0,0
55,0,10.106469212026385,0,2,0.294672852,0.201411503,0,0
61,0,8.294299608857235,12,0,0.262934266,0.19649219,0,0
41,0,9.287394001418473,6,0,0.0001851679999999,0.005392354,0,0
81,0,7.576097340623111,9,0,0.046642747,0.176499646,0,0
33,0,8.430327258394575,4,1,0.355366492,0.9999999,0,0
40,0,8.006700845440367,7,1,0.544818394,0.023482356,0,0
26,0,7.937731775260109,5,0,0.197786505,0.176499646,1,1
36,0,8.111928063310739,8,1,0.4799040189999999,0.41564616,0,0
38,1,8.24301946898925,8,0,0.294672852,0.176499646,1,1
25,0,8.483429561263428,6,0,0.094331816,0.176499646,0,0
63,0,8.160803920954665,7,2,0.321908026,0.009149249,0,0
29,0,8.517393171418904,6,0,0.018196361,0.001451579,0,0
46,2,9.429877427696281,13,2,0.298354075,0.0103518569999999,0,0
43,3,7.937731775260109,8,1,0.127097465,0.042954251,0,0
31,0,8.178358165605836,8,1,0.689306764,0.266436678,0,0
65,0,8.594339400592892,6,1,0.920308483,0.12856526,0,0
68,0,8.832587702434553,12,0,0.1192004669999999,0.159262784,0,0
55,0,8.160803920954665,3,1,0.429305913,0.223243747,0,0
57,0,8.987321812850125,11,1,0.146106737,0.018723793,0,0
43,3,8.808966881771273,4,0,0.074096206,0.266545742,0,0
59,0,7.86940171257709,7,0,0.100152905,0.158300115,0,0
65,0,9.111293218374948,14,1,0.153803688,0.001821682,0,0
72,0,7.80954132465341,4,0,0.001217532,0.01517067,0,0
41,2,8.017637159908478,16,1,0.93441002,0.00155775,0,0
32,0,8.594339400592892,9,0,0.057191233,0.613576566,0,0
53,2,8.639764743804419,0,1,0.209129512,0.0870200419999999,0,0
49,0,8.594339400592892,15,3,0.7288818359999999,0.383151489,0,0
48,4,9.060679597421776,13,1,0.4029036,0.051134134,0,1
43,3,8.713417653379183,13,1,0.294672852,0.221986646,0,0
50,0,9.386392315756542,7,2,0.224989518,0.9999999,3,0
65,0,8.393216011596527,12,0,0.6696853070000001,0.6985442390000001,0,0
40,0,8.45553053102413,9,0,0.294672852,0.124367227,0,0
65,0,9.305741456739435,11,1,0.145895828,0.029291857,0,0
55,0,7.8636512654486515,11,1,1.025374856,0.081686933,0,0
49,0,8.31898612539206,9,2,0.773226042,0.96100325,2,1
69,0,8.648396877031582,3,2,0.457814419,0.37919052,0,0
49,0,10.106469212026385,8,1,0.0206235889999999,0.053425519,1,0
26,0,7.937731775260109,4,0,0.2277757939999999,0.910464341,0,0
61,0,9.16785032035523,13,2,0.294672852,0.365057032,2,0
51,2,8.594339400592892,20,2,0.434702353,0.176499646,0,0
25,1,7.601402334583733,1,0,0.046976512,0.9999999,2,0
51,1,8.023879992734878,9,2,0.7314117259999999,0.528959508,3,1
40,2,9.644328147017548,10,3,0.381041856,0.0,0,0
42,2,8.469262657658687,13,1,0.413554343,0.538678302,0,0
46,2,9.99884318585288,8,5,0.302668061,1.5,0,0
54,1,8.294299608857235,0,0,0.0444888779999999,0.16635649,0,0
62,0,8.671458150427666,11,1,0.468803565,0.176499646,0,0
82,0,8.265392930852224,5,0,0.294672852,0.002815652,0,0
57,0,8.879889967673464,11,1,0.2998886719999999,0.136541339,0,0
36,0,8.936035096566041,14,4,1.227601631,0.167516278,0,0
47,1,9.282754052485227,8,2,0.278485722,0.176499646,0,0
63,1,9.407632639699958,0,1,0.194565307,0.029177297,0,0
57,1,9.758519582283522,13,2,0.294672852,0.880699702,0,0
41,0,9.15915233520675,9,0,0.132512367,0.324193516,0,0
67,0,7.628517626575055,6,0,0.20233463,0.0,1,0
67,0,6.311734809152915,3,1,1.4990925590000002,0.9999999,1,0
51,0,6.92461239604856,8,0,0.381514258,0.00540644,0,0
50,3,8.987321812850125,4,1,0.309586302,0.334283286,0,0
67,1,8.098946748943339,9,0,0.237617745,0.195648438,0,0
44,1,7.601402334583733,10,1,0.910544728,1.5,0,0
51,2,8.517393171418904,11,0,0.3597280539999999,0.138145573,0,1
46,2,9.547455259196115,7,1,0.282960954,0.609560994,4,0
58,1,9.392745258631441,0,3,0.450629114,0.136504127,0,0
51,0,9.105090961257085,8,1,0.152538607,0.7410892840000001,8,1
51,1,8.24301946898925,6,1,0.248881873,0.026430486,0,0
46,5,10.106469212026385,15,1,0.114341304,0.402812286,0,0
51,0,8.268988209506656,10,1,0.364521917,0.0330242139999999,1,0
33,0,8.111928063310739,0,0,0.00689862,0.173961342,0,0
63,3,10.106469212026385,15,2,0.37350506,0.026770435,0,0
30,2,7.783640596221253,5,0,0.155351937,0.356772002,0,0
34,1,8.112227958349724,6,1,0.3775112439999999,0.045316122,0,0
45,1,8.37539918579835,4,1,0.310901129,0.567278741,0,0
39,2,7.601402334583733,5,1,0.6111944029999999,0.059022738,1,0
59,1,8.633552992532433,8,2,0.423001602,0.176499646,0,0
45,0,8.987321812850125,8,0,0.190226222,0.069330252,0,0
34,0,8.671458150427666,7,0,0.294672852,0.585011527,0,0
74,0,8.294549515143679,15,2,0.942528736,0.046835386,0,0
69,0,8.594339400592892,8,1,0.186235294,0.5790385029999999,3,0
51,0,9.005282288208358,2,0,0.044684508,0.2502789139999999,0,0
42,2,8.03947991910045,0,0,0.437278297,0.3757893639999999,0,0
51,0,8.594339400592892,5,0,0.203145828,0.909813914,0,0
75,0,7.601402334583733,10,1,0.40029985,0.102657816,0,0
58,0,8.430327258394575,18,1,0.52508726,0.013118252,0,0
60,0,9.322239464473592,10,2,0.4045064379999999,0.000445091,0,0
69,0,9.61587214452889,13,1,0.122058529,0.023308812,0,0
72,0,6.2166061010848646,5,0,0.087824351,0.0,0,0
41,2,8.101980731853192,8,2,0.8079369890000001,0.991140524,2,1
51,0,9.417435838868785,5,1,0.256320624,0.176499646,0,0
54,1,9.433563920090563,12,2,0.294672852,0.098291435,0,0
67,2,8.556606193773073,4,1,0.3262834069999999,0.223677632,0,0
44,4,9.152393412021333,12,0,0.294672852,0.577035843,1,0
39,0,8.071218539969863,3,0,0.180880975,0.92358804,1,1
68,2,9.15915233520675,21,3,0.437322387,0.212968258,0,0
37,1,8.45553053102413,6,1,0.5647734520000001,0.792937935,0,0
66,0,8.366602832783736,1,0,0.016275285,0.9999999,0,0
59,0,8.998384010052538,19,4,0.85302843,0.7822639,0,0
49,0,8.537191877922927,14,1,0.327386787,0.00908221,0,0
51,1,9.581972891547895,10,2,0.359768292,0.056371415,0,0
67,0,6.90875477931522,10,1,1.5,0.018953555,0,0
71,0,7.4342573821331355,5,0,0.48257531,0.485634291,0,0
48,1,8.437067146936952,2,1,0.453954496,0.9999999,0,0
64,3,8.80056599227992,10,1,0.151551672,0.020886167,0,0
67,0,8.294299608857235,13,0,0.0059985,0.041646063,0,0
38,1,8.594339400592892,9,1,0.383077472,0.166863136,1,0
66,1,8.0959035329611,14,1,0.491008839,0.009180479,0,0
51,0,8.479906606630221,6,0,0.035706871,0.531432275,3,0
58,0,8.713417653379183,0,0,0.3440170939999999,0.490625469,4,0
67,0,7.913521017283895,2,0,0.10936357,0.35698725,0,0
51,1,8.963032193662675,12,2,0.406966321,0.544953916,0,1
68,0,8.229777750081887,12,1,0.059184218,0.018872623,0,0
50,1,9.357380114625498,9,2,0.373964088,0.108494201,0,0
36,0,8.236685322712457,9,2,0.294672852,0.009193011,0,0
55,2,9.725675811220002,13,0,0.1982439369999999,0.7372854640000001,5,0
31,0,7.901377353792616,2,0,0.007404665,0.136372725,0,0
51,0,8.343077871169383,8,0,0.294672852,0.365479696,0,0
64,1,8.517393171418904,11,1,0.9960008,1.024960998,4,0
54,0,8.594339400592892,5,1,0.2170734889999999,0.9999999,0,0
40,0,8.80492526261806,7,1,0.192740363,0.91476021,1,1
23,0,8.594339400592892,1,0,1.5,0.9999999,0,0
73,0,8.997394645638419,20,3,0.669141302,0.004716477,0,0
53,2,8.991437814919227,0,0,0.213965646,0.023268232,0,0
37,2,8.853808274977197,11,1,0.468790173,0.988001263,2,1
62,0,8.28576542051433,14,1,0.388706831,0.407913884,0,0
71,1,8.594339400592892,4,1,0.5334415579999999,0.5432036060000001,0,0
81,0,6.7464121285733745,1,0,0.294672852,0.176499646,0,0
54,0,10.106469212026385,8,2,0.1703421239999999,0.8902934259999999,2,0
51,1,8.910585718290132,12,0,0.3122807019999999,0.921981265,0,0
44,0,8.987321812850125,9,2,0.353955756,0.0,2,0
56,0,8.83579236650274,9,1,0.294672852,0.049522903,0,0
62,1,9.38151671766514,12,2,0.3425465579999999,0.176499646,0,0
46,0,8.430327258394575,5,0,0.180191972,0.260168496,0,0
30,0,8.006700845440367,3,0,0.114295235,0.283355063,0,0
52,0,8.111928063310739,4,0,0.00209958,0.009799608,0,0
58,0,8.794370279222871,13,1,0.481430953,0.295302051,0,0
51,0,9.239122173401634,12,1,0.294672852,0.0,0,0
27,1,8.31898612539206,0,1,0.065837601,0.05880047,0,0
51,4,8.476162841858246,10,0,0.308189206,0.414452731,0,0
46,1,9.169622538697624,9,1,0.294672852,0.086525521,0,0
89,0,9.251194365984448,5,0,0.065757896,0.176499646,0,0
53,2,8.594339400592892,6,1,0.294672852,0.5024999,0,0
60,1,8.886547412512042,0,1,0.359828587,0.176499646,1,0
24,0,7.824445930877619,5,0,0.235105958,0.328667333,0,0
67,1,9.024131268455035,12,4,0.3864594629999999,0.176499646,0,0
54,0,8.45553053102413,2,0,0.293129121,0.9999999,2,0
56,1,8.594339400592892,19,2,0.364074815,0.039880763,0,0
55,2,8.729235349659273,0,2,0.554764601,0.07569786,0,0
47,1,9.268703615273097,16,7,0.464956136,0.0,1,0
36,1,8.976767625171433,12,2,0.44764431,0.018867331,0,0
80,0,7.804251383528112,12,0,0.86372909,0.218799105,0,0
52,1,9.114269903225448,26,2,0.6165786,0.67489406,2,0
72,0,9.58486505717771,19,2,0.406793646,0.6090793729999999,1,0
51,3,9.466299552232016,9,2,0.228613455,0.551534773,0,0
72,1,8.294299608857235,12,0,0.4921269679999999,0.176499646,0,0
44,1,9.040263541598666,8,2,0.565789474,0.7464769440000001,0,0
61,0,9.259225769705994,10,0,0.041900771,0.0003457769999999,0,0
68,1,8.321907968230423,9,0,0.074398249,0.09807285,0,0
32,0,8.575650760987806,12,6,1.176193171,0.025820837,0,0
76,0,8.474911799159631,3,0,0.0022950139999999,0.010633699,0,0
67,0,8.748463629942055,4,1,0.294672852,0.052832591,0,0
61,0,8.64241515616962,4,0,0.022763367,0.176499646,0,0
51,0,8.816556768641856,4,1,0.086286138,0.072951782,0,0
51,0,8.229777750081887,4,2,0.3449746729999999,0.0,2,0
51,0,8.594339400592892,9,1,0.151770255,0.719681097,5,0
66,0,8.594339400592892,19,1,1.5,0.424738689,3,0
87,1,8.699681400989514,21,0,0.055324113,0.015214631,2,0
51,3,8.517393171418904,4,1,0.294672852,0.09578428,0,0
43,2,8.002359546252707,13,1,0.294672852,1.004304161,5,0
61,0,8.591743922680534,11,1,0.294672852,0.0,0,0
58,0,9.012011377036412,4,0,0.055968784,0.0,0,0
51,0,9.199885914072324,6,0,0.093270008,1.107784431,0,0
38,1,8.594339400592892,3,1,1.5,0.76568573,0,0
43,3,8.294299608857235,7,2,0.5043739070000001,0.176499646,0,0
62,0,8.665785595466064,15,3,0.294672852,0.0,0,0
50,1,8.497194544909547,3,1,0.436441543,0.745084972,0,0
66,1,8.852807917623322,11,0,0.033886188,0.018148921,0,0
43,3,8.94494150776486,7,1,0.294672852,0.371438447,0,0
51,0,8.594339400592892,3,0,1.5,0.671120807,0,0
60,3,8.885440911707585,6,2,0.46249654,0.843257837,0,0
60,0,8.955577146281511,18,1,0.157528061,0.024263693,0,0
51,2,8.634620608292202,0,2,0.781255558,0.176499646,1,0
56,1,9.210440366976517,5,2,0.372062794,0.239966397,0,0
62,3,8.594339400592892,6,1,0.5327188939999999,0.19314299,0,0
51,0,8.294299608857235,10,0,0.575356161,0.660045753,0,0
49,0,8.699681400989514,11,1,0.430428262,0.984221631,4,0
54,0,8.211754397375197,1,0,0.136807818,0.9999999,0,0
62,0,8.594339400592892,7,0,1.5,0.0,0,0
53,0,8.630700432209832,0,1,0.494197465,0.237505585,0,0
30,0,7.937731775260109,4,0,0.190646198,0.01111067,0,0
51,0,8.31898612539206,6,1,0.535966837,0.1047298419999999,0,0
48,1,8.594339400592892,0,0,0.1907847369999999,0.0,0,0
55,2,8.006700845440367,2,0,0.188937021,0.991885666,0,0
76,1,8.229777750081887,16,2,0.715809118,0.500105138,0,0
28,1,7.934513463882263,8,1,0.505014327,0.176499646,1,0
51,1,7.978310969867722,14,0,0.13472746,0.0,0,0
51,2,8.216358332386156,11,1,0.460686301,0.049897714,0,0
48,1,8.825412915085566,10,1,0.827038942,0.933275834,1,0
51,0,8.096817470572319,7,0,0.12637028,0.176499646,3,1
64,0,8.507344855361422,8,2,0.527368208,0.288283446,0,0
42,0,8.229777750081887,6,1,0.577446014,0.9999999,1,0
54,0,9.80598497117489,18,7,0.557711388,0.097464806,0,0
78,0,9.259225769705994,13,1,0.079801924,0.034218502,0,0
48,1,9.217713126305595,3,0,0.029184038,0.068455034,0,0
37,3,8.594339400592892,0,1,1.5,0.176499646,0,0
78,0,8.991686725934825,10,1,0.285838726,0.23670644,0,0
34,2,8.384804003370492,1,0,0.0,0.9999999,2,0
37,2,8.855663430700124,15,1,0.326489877,0.4490764,0,0
52,0,8.740496729931813,22,0,0.262038074,0.691368916,4,0
57,0,9.588845298501564,5,1,0.114923635,0.101304055,0,0
55,1,8.662677858158219,1,0,0.0,0.9999999,0,0
46,3,8.966228514225776,5,1,0.257722747,0.063177661,0,0
43,0,9.024131268455035,7,1,0.308517046,0.0599490009999999,0,0
57,0,8.343077871169383,0,2,0.942156629,0.78725186,3,0
53,0,8.327000740241713,11,2,0.697629415,0.389167582,0,0
41,0,10.039634272209469,0,4,0.294672852,0.0,0,0
65,1,8.881975184248867,13,1,0.221080405,0.001497731,0,0
73,0,9.259225769705994,13,1,0.171221788,0.021854644,0,0
60,0,8.594339400592892,10,2,0.3286242119999999,0.506415276,0,0
52,1,9.29807648628027,19,5,0.494366584,0.320953226,0,0
69,0,9.499121839871265,15,4,0.3806562779999999,0.089072794,2,0
69,0,8.343077871169383,9,1,0.2211378239999999,0.085765498,0,0
36,1,8.33423142973486,7,0,0.1753122,0.282276753,1,0
51,0,7.972810784121404,2,0,0.107204412,1.136863137,5,1
47,0,8.59062950948942,6,1,0.3157405689999999,0.721739921,0,0
41,2,8.594339400592892,9,3,0.928643597,0.157488046,0,0
51,0,7.932003152361385,3,0,0.17486535,0.669067117,0,0
59,0,8.517393171418904,5,0,0.191961608,0.945746599,0,0
63,0,9.193499354780156,18,4,0.670599003,0.473188162,0,0
51,0,8.760766624241956,17,2,0.260228876,0.100712465,0,0
41,1,9.14633504200027,11,1,0.415458422,0.889867408,0,0
48,0,8.699681400989514,5,2,0.687218797,0.053722389,0,0
28,3,8.343077871169383,6,1,0.3406331829999999,0.208683555,0,0
47,0,7.3783837129967145,10,0,0.195502811,0.06042649,0,0
41,2,8.79497643168877,9,2,0.419330404,0.176499646,0,0
59,0,9.251194365984448,20,1,0.156187002,0.066766749,6,0
51,2,9.105090961257085,10,1,1.5,0.176499646,0,0
67,1,8.16876982367527,6,0,0.153584585,0.018065472,0,0
39,2,9.0068768914288,11,1,0.251623974,0.035527292,0,0
50,0,8.922791623969637,7,2,0.473670177,0.0,0,0
51,3,8.987321812850125,3,0,0.001249844,0.013679453,0,0
48,2,8.699681400989514,16,2,0.6485585739999999,0.177756428,0,0
51,0,8.922791623969637,15,0,0.467271031,0.505690884,1,0
39,0,8.846640813100485,11,3,0.75327291,0.0043149209999999,0,0
62,0,8.160518247477505,3,0,0.0,0.0,0,0
62,0,7.696667081526462,1,0,0.00408905,0.02261913,0,0
61,0,8.594339400592892,3,0,1.5,0.9999999,0,0
62,0,8.699681400989514,14,2,0.625395767,0.0,0,0
55,1,10.043292972227004,4,0,0.009130038,0.814742207,1,0
38,1,8.329658067569396,1,0,0.0,0.0,0,0
44,0,7.280008252884188,9,1,1.5,0.4868728989999999,0,0
69,0,8.557759153162898,5,0,0.0,0.000340624,0,0
32,0,8.962007209588313,0,0,0.0,0.9999999,0,0
47,1,9.118553976345474,0,3,0.297051409,0.0475815459999999,0,0
29,0,8.03398273468322,4,1,0.668612192,0.429823479,0,0
53,1,7.824445930877619,8,0,0.391843263,0.012327465,0,0
41,2,8.612685172875459,17,3,0.592437739,0.012140214,0,0
26,0,7.6577552711348655,10,2,0.796882381,0.106701698,0,0
49,0,8.430327258394575,6,1,0.179319372,0.022569816,0,0
62,0,8.565983355585669,12,2,0.165714286,0.019293739,0,0
62,0,8.699681400989514,12,1,0.15214131,0.0042293359999999,0,0
46,2,8.24301946898925,19,1,0.660352539,0.01324365,0,0
25,0,7.846980982138788,5,0,0.072322127,0.296770323,0,0
79,0,8.101980731853192,8,0,0.00212057,0.006824281,0,0
41,0,8.366602832783736,10,1,0.44059521,0.490964931,0,0
53,0,8.594339400592892,0,2,0.7455123840000001,0.750812459,0,0
44,3,9.825580063659602,9,1,0.287443922,0.0,0,0
41,1,7.65728279297819,5,2,0.294672852,0.003618875,0,0
35,0,7.6638772587034705,9,2,0.294672852,0.923688916,0,0
64,1,9.433643910491758,9,2,0.487681971,0.337239209,3,0
78,0,8.759511722116487,3,0,0.000313922,0.034431692,0,0
54,0,8.220672170297252,12,1,0.46865752,0.936668937,1,1
50,2,9.488047863280759,6,1,0.202560412,0.075974073,0,0
39,0,7.0909098220799835,10,1,1.5,0.274979436,0,0
37,1,7.8636512654486515,1,0,0.07266436,0.176499646,0,0
